track_id,cluster_vae,true_genre,language
Superstar,0,102,-1
Suppertime,0,86,-1
Supremist,0,56,-1
Survival of the Fittest,0,54,-1
Survival of the Streets,0,102,-1
Suspicion,0,102,-1
Sweet Georgie Fame,0,55,-1
Sweet Little Sixteen or Johnny B. Goode,0,102,-1
"Sweet Music, Soft Lights and You",0,56,-1
Swept Away,0,86,-1
"Swing Low, Sweet Chariot",0,70,-1
Swing That Music,0,86,-1
Swingin',0,116,-1
Sycophantic,0,56,-1
Synplicity,0,102,-1
TV Movie,0,102,-1
Take Me,0,102,-1
"Take Me Home, Country Roads",0,42,-1
Take My Hand Precious Lord,0,122,-1
Take My Scars,0,6,-1
Take This Ring,0,102,-1
Take Up Thy Stethoscope and Walk,0,12,-1
Take a Friend,0,56,-1
Talk to Me,0,42,-1
Talkin' Loud Ain't Sayin' Nothin',0,117,-1
Talkin' New York,0,61,-1
Talons,0,102,-1
Target,0,102,-1
Tear Down the Walls,0,102,-1
Tears in Heaven,0,2,-1
"Tears, Tears, Tears (Tears in My Eyes)",0,18,-1
Teenage Warning,0,102,-1
Telegram Sam,0,68,-1
Television,0,56,-1
Ten Commandments of Love,0,120,-1
Tenant,0,102,-1
Tenebrarum Oratorim (Andamento I),0,102,-1
Territory,0,102,-1
Tess Shit,0,117,-1
Texas Cookin',0,42,-1
Thank God I Found You,0,56,-1
Thank You,0,102,-1
"Thank You, Stars",0,1,-1
Thanks for the Memories,0,86,-1
Thanks for the Memory,0,86,-1
That Ain't No Way to Go,0,42,-1
That Hurts,0,42,-1
That Jane from Maine,0,153,-1
That Old Black Magic,0,18,-1
"That Was Then, This Is Now",0,102,-1
That'd Be Alright,0,42,-1
That's What Friends Are For,0,53,-1
That's What It's Like to Be Lonesome,0,42,-1
That's When I See the Blue (In Your Pretty Brown Eyes),0,42,-1
That's When Your Heartaches Begin,0,153,-1
The Air That I Breathe,0,88,-1
The Barber and His Wife,0,140,-1
The Beast,0,102,-1
The Bed I Made,0,18,-1
The Big Hand,0,102,-1
The Black Death,0,85,-1
The Bleeding,0,102,-1
The Briar and the Rose,0,102,-1
The Butcher,0,61,-1
The Calling,0,56,-1
The Christmas Song,0,78,-1
The Christmas Waltz,0,78,-1
The Crane Wife 3,0,102,-1
The Crawl,0,102,-1
The Cuckoo,0,42,-1
The Dance,0,42,-1
The Day After,0,117,-1
The Day and the Time,0,56,-1
The Day of Justice,0,85,-1
The Drugs Don't Work,0,102,-1
The Elephant Riders,0,102,-1
The Enemy Inside,0,95,-1
The Eternal,0,4,-1
The Fever,0,102,-1
The Fire Burns Inside,0,102,-1
The First Noel,0,42,-1
The Foetus of a New Day Kicking,0,56,-1
The Fool on the Hill,0,55,-1
The Garden,0,42,-1
The Girls from Texas,0,42,-1
The Grand Finale,0,117,-1
The Handiest Frenchman in the Caribbean,0,102,-1
The Hard Road Restrung,0,117,-1
The I.N.C. Is Back,0,56,-1
The Impossible (The Reprise),0,102,-1
The Invasion,0,120,-1
The Kill in Me,0,102,-1
The Killing Road,0,102,-1
The Lady of Shalott,0,102,-1
The Last Mile of the Way,0,116,-1
The Letter,0,102,-1
The Lily of the Valley,0,42,-1
The Little Vagabond,0,61,-1
The Lord's Prayer,0,16,-1
The Love You Save,0,18,-1
The Man That Got Away,0,86,-1
The Man With the Horn,0,86,-1
The Mexican 2002,0,56,-1
The Moon Is Rising,0,18,-1
The Moon Looks Down and Laughs,0,18,-1
The Moon Was Yellow and the Night Was Young,0,86,-1
The Mystery,0,102,-1
The Needle Lies,0,56,-1
The New Black,0,102,-1
The Nigga Ya Love to Hate,0,65,-1
The Night Is Young,0,116,-1
The One,0,56,-1
The One You Slip Around With,0,42,-1
The Other Side of the World,0,102,-1
The Plague,0,102,-1
The Politics of Starving,0,61,-1
The Possibility of Life's Destruction,0,102,-1
The Predator,0,117,-1
The Promise,0,102,-1
The Rising,0,102,-1
The Saddest Song I've Got,0,102,-1
The Shadow of Your Smile,0,55,-1
The Sheik of Araby,0,35,-1
The Song Is Over,0,102,-1
The Song Remembers When,0,42,-1
The Sudden Realization...,0,85,-1
The Testament of Stench,0,85,-1
The Thoughts of Mary Jane,0,29,-1
The Thread,0,61,-1
The Travel Jam,0,117,-1
The Truth About Men,0,42,-1
The Unclouded Day,0,102,-1
The Very Thought of You,0,86,-1
The Violet and a Rose,0,42,-1
The Voice of Enigma,0,33,-1
The Walls Are Starting to Crack,0,102,-1
The Way I Am,0,42,-1
The Way Worn Traveler,0,42,-1
The Way You Look Tonight,0,140,-1
The Wedding Cake Walk,0,140,-1
The World Needs a Hero,0,102,-1
The Writ,0,102,-1
The Wrong Nigga to Fuck Wit,0,65,-1
Their Law,0,56,-1
Theme,0,55,-1
"Theme From New York, New York",0,25,-1
There Goes My Baby,0,102,-1
There'll Come a Time,0,42,-1
There's No Hiding Place Down Here,0,42,-1
There's No Place Like Home for the Holidays,0,78,-1
These Broken Hearts,0,42,-1
These Days,0,102,-1
They Declare It,0,102,-1
They Don't Want Music,0,56,-1
Think About You,0,102,-1
Think I'm in Love,0,102,-1
This Girl's In Love with You,0,102,-1
This Heartache Never Sleeps,0,42,-1
This Is Madness,0,35,-1
This Is Radio Clash,0,56,-1
This Is a Lie,0,102,-1
This Is to Mother You,0,102,-1
This Mess We're In,0,102,-1
This Old Man,0,29,-1
This Place,0,86,-1
This Time I Know It's for Real,0,56,-1
This Trust Will Kill Again,0,56,-1
Those Sweet Words,0,38,-1
Thrash Synergy,0,85,-1
Three Hundred Pounds of Joy,0,18,-1
Threshold,0,102,-1
Through the Eyes of a Fool,0,42,-1
Throw Down Your Arms,0,120,-1
Throw Ya Gunz,0,117,-1
Tie You Up (The Pain of Love),0,102,-1
Till There Was You,0,102,-1
Till the End of Time,0,153,-1
Till the Morning,0,116,-1
Tim Is Gay,0,102,-1
Time Folding Machine,0,85,-1
Time Travelin' (A Tribute to Fela),0,117,-1
Time for Livin',0,56,-1
Time's Up,0,102,-1
Timor,0,56,-1
To Our Martyrs,0,102,-1
Together (Wherever We Go),0,140,-1
Tomorrow Mountain,0,86,-1
Tomorrow Started,0,56,-1
Tonight I Just Need My Guitar,0,102,-1
Tonight in Flames,0,56,-1
Too Darn Hot,0,86,-1
Too Far Gone,0,42,-1
Too Many,0,116,-1
Too Marvelous for Words,0,86,-1
Too Much Heaven,0,102,-1
Touch It or Not,0,117,-1
Touch the Hem of His Garment,0,116,-1
Traces of the Past,0,56,-1
Train Train,0,61,-1
Train of Consequences,0,77,-1
Transit,0,14,-1
Transmission,0,102,-1
Transparent,0,56,-1
Trap,0,102,-1
Trashed and Scattered,0,102,-1
Tribulation,0,56,-1
Trigga Happy Nigga,0,117,-1
Trill Recognize Trill,0,117,-1
Triple Trouble,0,4,-1
Trolley Song,0,86,-1
Trouble Again,0,102,-1
Trouble in Mind,0,42,-1
Try Jesus,0,122,-1
Try to Remember,0,61,-1
Tryin' Times,0,18,-1
Tumbling Tumbleweeds,0,61,-1
Turn on the Night,0,56,-1
Twenty Four Hours a Day,0,18,-1
Twist and Shout,0,102,-1
Twist/Run/Repulsion,0,102,-1
Twisted,0,86,-1
Twistin' The Night Away,0,104,-1
Two of Us Together,0,42,-1
Tyranic Oppression,0,56,-1
U Got the Look,0,56,-1
U Not Like Me,0,117,-1
Ugly,0,102,-1
Unbroken,0,102,-1
Uncertain Weather,0,102,-1
Uncle Pen,0,42,-1
Unique Is My Dove,0,85,-1
Universal Traveller,0,56,-1
Unsung Psalm,0,61,-1
Until,0,102,-1
Untrue Blues,0,18,-1
Upside Down,0,56,-1
Upstairs Downtown,0,42,-1
Uptown Girl,0,102,-1
Use the Man,0,102,-1
Valley of Death,0,102,-1
Vanilla,0,102,-1
Vanity,0,56,-1
Various Stages,0,102,-1
Vice,0,117,-1
Victims,0,102,-1
Victory,0,102,-1
Victums of the Womanizer,0,102,-1
Vietnow,0,102,-1
Voice of the Voiceless,0,102,-1
Voices,0,56,-1
Voodoo Lady,0,102,-1
Voodoo People,0,33,-1
Vortex,0,102,-1
Waitin' for Warfare,0,117,-1
Waiting for Tonight,0,56,-1
Waiting in Vain,0,120,-1
Wake Up,0,102,-1
Wake Up Dead,0,102,-1
Wake the Dead,0,102,-1
Walk Right Back,0,42,-1
Walk with Me in Hell,0,56,-1
Walking and Falling,0,14,-1
Walls of Silence,0,102,-1
Want,0,102,-1
War,0,102,-1
War Pigs,0,56,-1
War Zone,0,102,-1
War on the Pentagon,0,102,-1
Wargods,0,56,-1
Warhead,0,102,-1
Warning Label,0,42,-1
Washington Is Next!,0,102,-1
Wasted Days and Wasted Nights,0,88,-1
Wasteland,0,102,-1
Watch Yo Back,0,117,-1
Waterloo Sunset,0,102,-1
"We ""A"" Rockers",0,120,-1
We Are Add N to X,0,56,-1
We Are Family,0,116,-1
We Are the Champions,0,3,-1
We Shall Be Free,0,42,-1
We Three Kings,0,61,-1
We Will Not,0,102,-1
We in Here,0,117,-1
We'll Be Together Again,0,86,-1
We're Goin' to the Country!,0,61,-1
We're the Oppressed,0,102,-1
Wear My Ring Around Your Neck,0,102,-1
Wee Wee Baby,0,18,-1
Weeds,0,42,-1
Weightless Again,0,102,-1
Welcome Home,0,102,-1
Welcome to My World,0,42,-1
Welcome to the Terrordome,0,54,-1
Were You There?,0,116,-1
Wet Dream,0,120,-1
What Am I Doing Hangin' 'Round,0,102,-1
What Am I Gonna Do,0,42,-1
What Am I Gonna Do (I'm So in Love With You),0,102,-1
What Child Is This?,0,32,-1
What Good Am I?,0,102,-1
What Happened,0,42,-1
What Is Life,0,102,-1
What More Can a Woman Do,0,86,-1
What Should I Do,0,117,-1
What We Believe In,0,97,-1
What Will I Tell My Heart,0,102,-1
What a Feeling,0,33,-1
"What a Night, What a Moon, What a Girl",0,18,-1
What a Wonderful World,0,42,-1
What the World Needs Now is Love,0,19,-1
"What'd I Say, Pt. 1",0,18,-1
"What'd I Say, Pts. 1 & 2",0,86,-1
What's My Name,0,117,-1
What's My Name?,0,117,-1
What's Your Problem,0,102,-1
Whatever You Need,0,102,-1
Wheels,0,42,-1
When I Get Home,0,20,-1
When I Grow Too Old to Dream,0,18,-1
When I Write the Book,0,102,-1
When I'm Sixty-Four,0,102,-1
When She's Got Me (Where She Wants Me),0,42,-1
When Smokey Sings,0,102,-1
When Things Go Wrong,0,102,-1
When Two World Collides,0,42,-1
When Two Worlds Collide,0,42,-1
When You Ain't Got Nobody,0,102,-1
When You Awake,0,102,-1
When You Leave That Way You Can Never Go Back,0,42,-1
When You Smiled At Me,0,86,-1
When a Good Friend Attacks,0,102,-1
When a Love Song Sings the Blues,0,42,-1
When a Man Loves a Woman,0,116,-1
When the Thousand,0,56,-1
Whenever Wherever,0,88,-1
Where Grass Won't Grow,0,42,-1
Where Is the Sun?,0,18,-1
Where Would I Be Without Jesus,0,42,-1
Wherever You Are,0,42,-1
Wherever You May Be,0,18,-1
Which One of Them,0,42,-1
Which Will,0,61,-1
While the Music Plays On,0,86,-1
Whiskey Girl,0,42,-1
White Christmas,0,78,-1
White Lines (Don't Don't Do It),0,117,-1
White Synthetic Noise,0,56,-1
White's Ferry,0,102,-1
Who Am I,0,97,-1
Who Can I Turn To (When Nobody Needs Me),0,102,-1
Who Is tha Man,0,117,-1
Who Wants Love?,0,18,-1
Who's Gonna Fight in the Third World War?,0,102,-1
Whole New World (Aladdin's Theme),0,140,-1
"Whoopie-Ti-Yi-Yo, Get Along Little Dogies",0,61,-1
Whoops Now,0,56,-1
Why Should I,0,120,-1
Why Spring Ain't Here,0,86,-1
"Why'd You Do It, Baby?",0,86,-1
Wicked,0,117,-1
Widow's Grove,0,61,-1
Wifey Material,0,117,-1
Will I See You in Heaven,0,42,-1
Willie and the Hand Jive,0,18,-1
Willingly,0,42,-1
Wise Up,0,1,-1
Witch Doktor,0,56,-1
With Blood Comes Cleansing,0,56,-1
With U,0,56,-1
Withered and Torn,0,85,-1
Without Your Love,0,18,-1
Without a Face,0,102,-1
Woman Love,0,102,-1
Wonder Woman,0,18,-1
Wood Cabin,0,56,-1
Woozy,0,117,-1
Words Are Weapons,0,117,-1
World Destruction,0,56,-1
World Painted Blood,0,102,-1
Worldly Whys,0,85,-1
Worlds Apart,0,102,-1
Worldwide Gangsta,0,117,-1
Wormwood,0,56,-1
Worried Life Blues,0,18,-1
Worrying My Mind,0,18,-1
Wrap Her Up,0,102,-1
Wrath,0,120,-1
Writer in the Sun,0,61,-1
Wu-Tang Clan Ain't Nuthing Ta F' Wit,0,117,-1
Yankee Doodle Never Went to Town,0,18,-1
Yellow Bird,0,55,-1
Yellow Submarine in Pepperland [Original Film Score],0,140,-1
Yes' I Understand,0,42,-1
Yesterday,0,20,-1
Yield Not to Temptation,0,18,-1
You Ain't Goin' Nowhere,0,102,-1
You Always Hur the One You Love,0,153,-1
You Are Here,0,102,-1
You Are My Angel,0,120,-1
You Are an Orphan,0,102,-1
You Brought a New Kind of Love to Me,0,86,-1
You Can't Fall in Love When You're Cryin',0,42,-1
You Can't Hurry Love,0,42,-1
You Cut Me to the Bone,0,18,-1
You Don't Know Me,0,61,-1
You Give Me the Creeps,0,102,-1
You Go to My Head,0,18,-1
You Got Me Crying,0,18,-1
You Hurt Me,0,18,-1
You Make Me Believe,0,55,-1
You Make Me Feel So Young,0,55,-1
You Make Me So Very Happy,0,120,-1
You Never Miss Your Water,0,18,-1
You Play on a Softball Team,0,102,-1
"You Punch Me, I Punch You",0,102,-1
You Scared,0,117,-1
You Take It All,0,56,-1
You Take Part in Creating the System [Bonus Track],0,102,-1
You Took the Words Right Out of My Mouth (Hot Summer Night),0,102,-1
You Turned the Tables on Me,0,86,-1
You Want This,0,56,-1
You'd Be So Nice to Come Home To,0,86,-1
You'll Never Know,0,86,-1
You'll Think of Me,0,42,-1
You're Gonna Miss Me,0,18,-1
You're Gonna Need My Help,0,18,-1
You're Gonna Quit Me,0,61,-1
You're My Home,0,55,-1
You're Not Wrong for Loving Me,0,102,-1
You're Only Human (Second Wind),0,3,-1
You're Right,0,102,-1
You're Too Lovely to Last,0,18,-1
"You're the First, the Last, My Everything",0,116,-1
You're the Right One,0,153,-1
You've Lost That Lovin' Feelin',0,120,-1
Young Girl Bluez,0,117,-1
Young Love,0,116,-1
Young Man's Town,0,42,-1
Young at Heart,0,86,-1
"Young, Gifted and Skint",0,56,-1
Your Cheatin' Heart,0,116,-1
Your Emotions,0,102,-1
Your Love,0,97,-1
Your Love Don't Take a Backseat to Nothing,0,42,-1
Your Rocky Spine,0,61,-1
Your Sister Can't Twist (But She Can Rock 'n Roll),0,102,-1
Your Sweetness Is My Weakness,0,116,-1
Zion in a Vision,0,120,-1
